Motif	Number_mutations	Binary_mutations	Binary_Genic	Rep_Time	XPD	CTCF	DHS	POLR2A
chr1:226175226-226175565_-	0	0	1	80.51645	-1.267327013	3.77557	2.41996	0.446463
chr1:226175234-226175573_+	0	0	1	80.51645	-1.267327013	3.77557	2.41996	0.446463
chr1:226252523-226252862_+	0	0	1	79.7914	-2.822161667	4.25205	5.13267	1.33455
chr1:226309169-226309508_-	0	0	0	79.0159	1.038064	5.01157	6.62681	1.1365
chr1:226312881-226313220_+	0	0	0	78.9572	1.266352	4.34879	11.4214	0.989776
chr1:226369728-226370067_-	0	0	1	77.9404	0.258440125	2.57893	1.73217	0.296672
chr1:226384688-226385027_-	0	0	0	77.654	0.2390979875	4.68242	5.36467	0.938349
chr1:226612208-226612547_+	0	0	0	68.73725	-0.5067307143	3.51616	3.69731	0.654535
chr1:226757623-226757962_-	0	0	1	60.0795	0.8674538333	2.09716	1.68091	0.127685
chr1:226757704-226758043_-	1	1	1	60.0795	0.9013905	2.03906	1.91588	0.313994
chr1:226796446-226796785_-	0	0	1	58.7305	-0.2412188875	3.65081	3.52228	0.104876
chr1:226796455-226796794_+	0	0	1	58.7305	-0.4134604429	3.80038	3.89454	0.133619
chr1:226814178-226814517_+	0	0	0	58.3563	0.556121125	4.73457	4.41271	1.24138
chr1:226821834-226822173_+	0	0	1	58.2525	1.464539571	4.9855	4.8746	1.83954
chr1:227015778-227016117_-	0	0	0	64.0693	0.12116725	5.20548	19.4369	1.71604
chr1:227100321-227100660_+	0	0	1	64.1598	0.6801729625	3.30709	3.72988	0.115429
chr1:227318954-227319293_+	0	0	1	59.0126	-1.373745143	3.43719	1.83316	1.00763
chr1:227625418-227625757_-	1	1	0	59.0735	-2.4346475	3.46697	3.92875	0.945069
chr1:227636792-227637131_-	0	0	0	58.308	0.3884643125	1.50921	1.21354	0.618089
chr1:227636801-227637140_+	0	0	0	58.308	0.4208535	1.67348	1.1936	0.820194
chr1:227669257-227669596_+	0	0	0	55.9998	0.3948796286	4.25496	4.2545	0.820744
chr1:227730242-227730581_-	0	0	0	52.4178	2.175205857	4.80406	10.071	1.4043
chr1:227950035-227950374_-	0	0	1	54.8328	1.89576	3.97649	7.14529	1.28122
chr1:227950138-227950477_+	0	0	1	54.8328	1.74479875	4.42902	9.05962	1.13245
chr1:228134311-228134650_-	0	0	1	57.94785	1.031446286	4.58609	9.40976	1.61727
chr1:228141610-228141949_-	0	0	0	58.3953	1.501395571	4.10913	2.21843	1.08003
chr1:228187057-228187396_-	0	0	0	61.4682	0.902323	2.90094	4.32562	1.1285
chr1:228187081-228187420_+	0	0	0	61.4682	0.7076055	2.69393	3.88851	1.01507
chr1:228261475-228261814_-	0	0	0	65.6787	0.9924341	0.62219	1.93287	0.521712
chr1:228318695-228319034_+	0	0	0	66.5403	0.6740246125	3.8736	10.3702	1.00141
chr1:228354145-228354484_-	0	0	1	66.1834	1.264277125	2.80893	7.47342	1.85771
chr1:228401209-228401548_+	0	0	1	65.12715	2.12071	3.52276	9.19374	1.10549
chr1:228414952-228415291_+	0	0	1	64.7669	1.300742	0.527349	0.645511	0.0548412
chr1:228424522-228424861_+	0	0	1	64.4943	-0.5278817875	2.36147	0.91977	0.313948
chr1:228528514-228528853_+	0	0	1	62.4089	1.914898625	1.61514	0.89084	1.10262
chr1:228581145-228581484_-	0	0	0	62.6612	0.41773255	3.19639	1.67245	0.910777
chr1:228659491-228659830_-	0	0	0	65.0583	-0.27449625	1.25932	1.07359	-0.0402156
chr1:228659522-228659861_+	0	0	0	65.0803	-0.350006375	1.40005	1.15766	-0.0229224
chr1:228688648-228688987_+	1	1	0	66.4548	1.712058875	4.18586	5.88835	0.873283
chr1:228702907-228703246_-	0	0	0	67.1595	-1.508722983	3.14654	2.70494	0.733054
chr1:228702994-228703333_-	0	0	0	67.1595	-1.268813362	3.20023	2.74947	0.551418
chr1:228800156-228800495_+	0	0	0	70.795	0.2915518429	4.24526	7.08751	-0.347796
chr1:228827718-228828057_+	0	0	0	70.899	-0.581044375	3.25576	3.34946	-0.373212
chr1:229292603-229292942_-	0	0	0	76.4805	0.2243405571	4.08162	2.44322	1.02431
chr1:229363219-229363558_-	0	0	0	74.9841	0.7158054625	4.61689	9.13636	1.04338
chr1:229617747-229618086_-	0	0	1	73.7686	-0.863583625	3.6037	3.4538	-0.114511
chr1:229650437-229650776_-	0	0	0	73.2735	-0.9392356	3.67902	5.12857	-0.0882568
chr1:229850754-229851093_+	0	0	0	64.6256	0.8384522857	0.903138	0.68358	0.744023
chr1:229984842-229985181_+	0	0	0	57.3076	-0.262452875	1.60604	1.37712	-0.554013
chr1:230256630-230256969_-	0	0	1	56.8977	0.2332212875	2.49148	1.47402	0.540429
chr1:230303135-230303474_-	0	0	1	55.4977	1.0481305	3.44583	1.19916	0.51303
chr1:230446325-230446664_-	0	0	0	58.35505	0.403400625	4.50802	7.58571	1.16878
chr1:230446335-230446674_-	0	0	0	58.35505	0.403400625	4.50802	7.58571	1.16878
chr1:230717483-230717822_-	0	0	0	71.43205	0.750297875	-0.526869	0.81642	0.194264
chr1:230768048-230768387_+	0	0	0	73.9446	-0.3613342	1.22445	2.02181	0.421296
chr1:230777945-230778284_+	1	1	0	74.3673	1.87696125	5.02795	16.5065	2.03679
chr1:230878338-230878677_+	0	0	0	77.0374	-0.5787942	0.883154	2.61817	0.107466
chr1:230908830-230909169_-	0	0	1	77.0419	1.267148875	2.70154	2.92817	0.278636
chr1:230908901-230909240_-	0	0	1	77.0419	1.278715857	3.14053	3.05097	0.151328
chr1:230928773-230929112_-	0	0	1	76.7853	0.3276459714	0.825481	1.04994	0.847256
chr1:230933630-230933969_+	0	0	1	76.6892	1.006092375	4.33858	4.51937	0.965762
chr1:231003314-231003653_+	0	0	1	74.25565	0.035712625	1.0346	3.73494	1.27707
chr1:231053002-231053341_+	0	0	1	71.8345	0.2241858571	3.06294	7.58658	0.468514
chr1:231053052-231053391_-	0	0	1	71.8345	0.215806	2.99077	7.61212	0.46513
chr1:231053448-231053787_+	0	0	1	71.80945	-0.093215575	3.57829	2.91449	0.257444
chr1:231053524-231053863_-	0	0	1	71.7844	-0.296829575	3.62131	2.73372	0.404302
chr1:231053533-231053872_+	0	0	1	71.7844	-0.296829575	3.62131	2.73372	0.404302
chr1:231227633-231227972_-	0	0	0	66.3965	0.834918125	1.16183	1.30208	0.130639
chr1:231227705-231228044_-	0	0	0	66.3965	0.8869381429	1.32907	1.47833	0.206035
chr1:231347076-231347415_-	0	0	1	69.6259	1.67516125	4.32569	9.56208	0.706532
chr1:231493585-231493924_+	0	0	0	74.1562	-1.371006875	3.99823	4.54038	0.703512
chr1:231686116-231686455_-	0	0	1	74.784	0.4536862857	1.83259	0.96125	-0.48031
chr1:231686199-231686538_+	0	0	1	74.7789	0.2404901429	1.72077	1.03411	-0.591786
chr1:231719928-231720267_-	0	0	0	74.3261	-1.120775	0.530008	2.00892	-0.025335
chr1:231726348-231726687_-	0	0	0	74.21275	-0.28730405	3.6643	5.13759	0.439106
chr1:231739765-231740104_-	0	0	1	73.9493	-1.076953817	3.60798	4.4057	0.483111
chr1:231860932-231861271_+	0	0	1	69.3123	1.015428375	1.28968	1.57903	0.365657
chr1:231892555-231892894_+	1	1	1	67.3147	0.1867969143	4.31575	4.27902	0.358331
chr1:231942433-231942772_-	0	0	1	63.8179	1.312366	1.99265	1.82907	0.448926
chr1:232002435-232002774_+	2	1	1	59.5618	0.1665571875	3.95018	7.46827	0.154551
chr1:232067608-232067947_-	0	0	1	55.8844	0.7733280286	1.94043	0.7744	0.335233
chr1:232067616-232067955_+	0	0	1	55.8844	0.604242275	1.89783	0.794235	0.343761
chr1:232766330-232766669_-	0	0	0	26.7047	1.86099725	4.0177	10.586	1.65591
chr1:232766339-232766678_+	0	0	0	26.7047	1.86099725	4.0177	10.586	1.65591
chr1:232771530-232771869_+	0	0	0	26.6105	-2.71791	3.63187	3.55443	-0.386632
chr1:232817952-232818291_-	0	0	0	25.7926	-0.1180384286	-0.582263	4.26834	0.385153
chr1:233160957-233161296_-	0	0	1	25.3887	0.370006	2.17207	2.98113	0.813817
chr1:233307966-233308305_-	0	0	1	24.2931	-0.228921475	1.66927	1.07361	-0.31699
chr1:233376844-233377183_-	0	0	1	23.393	0.5551617125	3.34223	5.27025	0.283038
chr1:233440269-233440608_+	0	0	0	23.68505	-2.28211125	3.58477	1.80759	0.104141
chr1:233500454-233500793_-	0	0	1	24.79395	-2.461974286	3.37247	1.45323	-0.0782248
chr1:233500473-233500812_+	0	0	1	24.79395	-2.48492875	3.20531	1.41386	-0.0477017
chr1:233530639-233530978_+	0	0	0	25.1733	-1.350107375	3.06231	2.81826	0.148416
chr1:233560603-233560942_-	0	0	0	25.1847	-1.651629286	0.768922	0.778097	-0.350246
chr1:233576613-233576952_+	1	1	0	25.0444	-0.2114665	2.83565	5.80221	0.143536
chr1:233613149-233613488_+	0	0	0	24.4628	-1.05241825	0.0751233	0.98808	-0.521495
chr1:233654101-233654440_+	0	0	0	23.7608	-1.388174	1.83184	1.33564	0.0860466
chr1:234201602-234201941_-	0	0	1	55.4252	1.121379	2.88027	3.02022	0.104038
chr1:234201610-234201949_+	0	0	1	55.4252	1.121379	2.88027	3.02022	0.104038
chr1:234250358-234250697_+	0	0	1	59.18635	-1.953689833	3.04623	3.94656	-0.0461469
chr1:234261054-234261393_+	0	0	1	59.9709	1.456812857	0.894	0.891801	0.930908
chr1:234261075-234261414_-	0	0	1	59.9709	1.1620505	0.80039	0.935145	0.87308
chr1:234290367-234290706_-	0	0	1	62.1088	-1.297497	3.2813	2.28076	0.295891
chr1:234290452-234290791_+	1	1	1	62.1088	-1.566937857	3.58539	2.13386	0.165421
chr1:234324296-234324635_-	0	0	1	64.47415	0.8202318571	-0.399572	0.814578	-0.0348419
chr1:234445702-234446041_-	0	0	1	72.6479	0.571528	3.85642	4.54139	1.03593
chr1:234445721-234446060_+	0	0	1	72.6479	0.65690075	3.66252	4.28626	0.886493
chr1:234458752-234459091_+	0	0	1	73.4929	2.18903	0.70418	1.34549	0.227133
chr1:234462374-234462713_-	0	0	0	73.71795	1.137755625	3.18855	4.411	0.24595
chr1:234634825-234635164_+	0	0	0	82.3956	1.418427875	5.31393	14.1406	1.54997
chr1:234917101-234917440_-	0	0	0	81.4074	0.3048605143	0.18949	3.51855	0.52318
chr1:235247037-235247376_-	0	0	0	81.7274	1.827558571	5.10608	9.78029	2.54816
chr1:235267512-235267851_+	0	0	0	81.7631	1.271159375	4.35031	9.71155	0.98168
chr1:235416515-235416854_+	0	0	1	82.3674	-0.01953	3.91162	4.98647	0.674951
chr1:235578656-235578995_-	0	0	1	82.7804	-0.2429204286	3.86304	3.26713	0.502159
chr1:235580433-235580772_-	0	0	1	82.7845	-1.128450938	4.15245	5.00523	0.832857
chr1:235675019-235675358_+	0	0	0	81.54	0.1951284	0.834187	0.754132	0.593665
chr1:235675117-235675456_-	0	0	0	81.54	0.178900525	0.499084	0.842751	0.697206
chr1:235677058-235677397_-	1	1	0	81.4842	-1.726068143	4.3661	7.44331	0.716363
chr1:235677091-235677430_+	1	1	0	81.4842	-1.609868125	4.24954	6.77709	0.642066
chr1:235761436-235761775_+	0	0	1	79.1603	1.1086	1.6205	0.492874	0.410741
chr1:235764416-235764755_-	0	0	1	79.09955	-0.425004875	1.19808	1.47907	-0.0953901
chr1:235894977-235895316_-	0	0	1	77.8765	0.7269223875	0.406241	0.532827	-0.169016
chr1:235946498-235946837_-	0	0	1	77.33075	-0.0055502	2.42861	3.03077	0.142574
chr1:235946506-235946845_+	0	0	1	77.3247	0.2002183429	2.63339	3.09873	0.149731
chr1:236006716-236007055_-	0	0	1	76.7138	-2.15771375	2.19845	2.21318	0.547104
chr1:236135046-236135385_-	0	0	0	76.9027	0.4600331125	3.90783	15.8714	3.07446
chr1:236135056-236135395_-	0	0	0	76.9027	0.5039857	4.1114	17.6763	3.25202
chr1:236266945-236267284_+	5	1	0	72.6543	0.5834548	4.09668	6.65909	0.137329
chr1:236272695-236273034_+	0	0	0	72.3597	-0.07347325	3.47935	4.19669	0.203813
chr1:236448601-236448940_-	0	0	0	70.4034	-0.5355286	0.985041	1.11757	-0.768511
chr1:236509041-236509380_-	0	0	0	72.2581	-0.57538935	0.605189	1.06113	0.500395
chr1:236615306-236615645_-	0	0	1	73.821	1.322117286	1.77168	0.703583	0.0987404
chr1:236653219-236653558_-	0	0	0	73.52645	0.07757775	3.57632	3.33705	0.378625
chr1:236772456-236772795_+	0	0	0	68.54965	-0.7698017143	3.61233	2.94791	-0.421643
chr1:236772477-236772816_-	0	0	0	68.54965	-0.582783125	3.46277	2.82597	-0.461205
chr1:236772485-236772824_+	0	0	0	68.54965	-0.582783125	3.46277	2.82597	-0.461205
chr1:236916850-236917189_-	0	0	1	60.6444	1.512932857	1.97512	1.44006	0.371595
chr1:236916858-236917197_+	0	0	1	60.6444	1.512932857	1.97512	1.44006	0.371595
chr1:236916868-236917207_+	0	0	1	60.6444	1.679485	1.83532	1.38486	0.32698
chr1:236922570-236922909_+	0	0	1	60.4297	-0.804608625	3.43708	2.76807	0.50888
chr1:236938235-236938574_+	0	0	0	59.87755	-2.45982375	3.15695	1.12298	1.06338
chr1:237032182-237032521_-	3	1	1	55.67055	-0.301159875	4.06061	2.17068	0.350563
chr1:237288189-237288528_-	0	0	1	38.49565	-0.48863775	2.66758	1.05854	0.0871893
chr1:237549907-237550246_-	2	1	1	23.305	-1.1931216	3.6318	2.03209	0.30588
chr1:237725544-237725883_-	2	1	1	20.1535	-1.873614375	2.77896	4.51931	-0.123766
chr1:237733855-237734194_-	0	0	1	19.9526	-0.3670471	0.942506	0.588969	0.321708
chr1:237836046-237836385_-	0	0	1	15.2587	-0.342464125	0.320421	0.798036	-0.414622
chr1:237963198-237963537_-	0	0	1	11.6351	-0.08680495	0.530406	3.25842	-0.197076
chr1:237970093-237970432_+	2	1	1	11.5775	-1.605900625	3.72688	4.19603	1.11145
chr1:237977646-237977985_+	0	0	1	11.5118	-1.0035455	2.2371	1.61219	-0.341709
chr1:238014555-238014894_+	0	0	0	11.2258	0.3514116429	3.4346	1.48603	0.879859
chr1:238027577-238027916_+	0	0	1	11.1165	0.389153125	4.18633	5.10001	0.417982
chr1:238415642-238415981_+	0	0	0	7.44862	-0.6283412	3.16993	4.51703	-0.195515
chr1:239115133-239115472_-	0	0	0	6.57084	-0.8590837375	2.2226	2.26313	-0.217062
chr1:239568798-239569137_+	0	0	1	8.18305	0.09625274286	3.05207	2.0773	0.184075
chr1:240061456-240061795_-	1	1	1	12.4213	0.08288057143	5.23637	9.73703	0.95508
chr1:240114847-240115186_+	1	1	0	14.4356	-0.7645907667	3.62069	5.78016	-0.460155
chr1:240116248-240116587_+	0	0	0	14.4892	0.9583905	1.83697	1.35967	-0.0314006
chr1:240139672-240140011_-	0	0	0	15.2649	-0.139510075	4.30194	3.70594	0.0673142
chr1:240150469-240150808_-	0	0	0	15.56435	-1.831657375	3.50548	1.95154	-0.816604
chr1:240167433-240167772_-	1	1	0	15.97545	-0.2673446167	2.8901	1.19134	-0.487735
chr1:240190289-240190628_+	0	0	1	16.3669	-0.885402	3.83264	3.28148	0.222915
chr1:240312809-240313148_-	0	0	1	14.826	-2.601380167	3.61704	2.08378	0.149022
chr1:240332529-240332868_-	0	0	1	14.1537	-0.8444729125	0.186837	0.666967	0.00844042
chr1:240352688-240353027_-	5	1	1	13.4685	-0.971313	3.55652	4.21417	0.526464
chr1:240618543-240618882_+	0	0	1	15.3466	-0.1608114875	1.78371	1.07175	-0.050471
chr1:240772056-240772395_-	0	0	1	18.6709	0.2884772857	2.7876	1.35445	1.44874
chr1:240895635-240895974_+	1	1	0	16.2498	-0.273012525	2.83175	2.71634	0.295306
chr1:241051356-241051695_+	1	1	1	13.70365	-0.3281109429	1.02071	2.83359	-0.139307
chr1:241051408-241051747_+	0	0	1	13.70365	0.05083048571	1.0842	3.21961	-0.27498
chr1:241110249-241110588_-	0	0	1	14.626	-1.000369	1.40973	1.68303	-0.503467
chr1:241649030-241649369_-	0	0	0	36.9725	-0.58140125	0.735205	0.84609	-0.3095
chr1:241694614-241694953_+	0	0	0	39.1332	-0.93312275	2.9059	5.18083	0.851075
chr1:241774327-241774666_+	0	0	1	41.0957	-0.87641025	3.79111	4.27378	0.371533
chr1:241790812-241791151_-	0	0	1	41.1448	-1.045707625	2.40924	2.37686	-0.125347
chr1:241998088-241998427_-	0	0	0	39.541	-2.332455167	1.65726	2.05478	-0.377025
chr1:242059684-242060023_+	0	0	0	40.2093	-2.5356625	2.52454	2.12493	-0.21456
chr1:242149142-242149481_-	0	0	0	37.9569	0.1709197143	1.70346	2.13217	-0.441068
chr1:242180936-242181275_-	0	0	0	35.9882	0.604000625	2.62626	2.04964	-0.00455226
chr1:242183160-242183499_+	0	0	0	35.8517	-0.5962818571	2.44761	2.76776	0.102832
chr1:242292453-242292792_-	0	0	1	28.6092	-1.156101214	-0.322	0.492649	-0.10468
chr1:242618095-242618434_+	0	0	1	21.182	-1.57990675	2.90395	2.78142	0.399777
chr1:243100069-243100408_-	0	0	0	33.2396	0.872164925	0.129725	0.43872	0.792865
chr1:243488634-243488973_-	0	0	1	30.6685	-2.72277	3.70099	3.33728	0.119935
chr1:243507262-243507601_-	0	0	1	30.27685	-1.97379625	3.95922	4.2393	1.00313
chr1:243507271-243507610_+	0	0	1	30.27685	-1.97379625	3.95922	4.2393	1.00313
chr1:243572629-243572968_-	0	0	1	30.3589	-2.02847625	0.163635	0.915747	-0.783871
chr1:243871533-243871872_+	0	0	1	30.8058	-2.25264625	1.07967	1.16001	-0.320113
chr1:243912015-243912354_-	0	0	1	29.8754	-0.277780825	3.45729	5.22986	0.071074
chr1:244436290-244436629_-	0	0	0	44.99535	-0.8172905714	4.59739	9.58035	0.340517
chr1:244436344-244436683_-	0	0	0	44.99535	-1.010056857	4.70803	9.81917	0.410677
chr1:244462767-244463106_-	1	1	0	46.9897	0.6485948571	4.56427	10.9767	1.77884
chr1:244462775-244463114_+	1	1	0	46.9897	0.6485948571	4.56427	10.9767	1.77884
chr1:244766744-244767083_+	1	1	1	56.6868	-1.174891688	4.29055	2.5572	0.740235
chr1:244766775-244767114_+	0	0	1	56.6868	-0.9047378125	4.08518	2.78495	0.619005
chr1:244960136-244960475_-	0	0	0	66.9189	-0.28270775	4.31899	5.56846	0.758009
chr1:244960144-244960483_+	0	0	0	66.9189	-0.28270775	4.31899	5.56846	0.758009
chr1:245205981-245206320_-	1	1	1	64.952	-0.9264055875	5.29629	8.11437	1.37224
chr1:245206019-245206358_+	0	0	1	64.952	-0.676406025	5.16892	8.75368	1.4122
chr1:245242358-245242697_+	0	0	1	63.7124	-2.189226667	2.31592	2.61337	-1.02047
chr1:245316302-245316641_+	0	0	0	61.0097	1.006793571	3.5871	9.11652	0.546279
chr1:245440608-245440947_-	0	0	1	55.3714	0.6581657143	0.0365974	2.18006	0.220563
chr1:245544129-245544468_-	0	0	1	52.1863	-0.386201	0.471872	2.10191	-0.345615
chr1:245679509-245679848_+	0	0	1	52.7402	-0.0394383	2.03917	1.31636	0.626404
chr1:246166462-246166801_-	1	1	1	49.3575	-0.6117848875	4.2602	7.75666	0.626317
chr1:246280503-246280842_-	0	0	1	56.6726	-0.1148225571	3.15068	4.36979	0.0893453
chr1:246443897-246444236_-	0	0	1	64.7536	-0.0166085	1.6076	2.45701	0.00385265
chr1:246614083-246614422_-	0	0	1	75.581	-1.85492225	2.97165	2.52844	-0.00400442
chr1:246655954-246656293_-	0	0	1	77.6597	-0.2434616429	4.26496	6.33121	0.962931
chr1:246660635-246660974_+	0	0	1	77.8611	-1.538576375	3.9838	4.19331	0.0443493
chr1:246852810-246853149_+	0	0	0	79.033	1.182262857	3.72116	7.22977	0.906294
chr1:246859782-246860121_-	0	0	0	79.0548	1.437076	4.13761	3.82686	1.13142
chr1:246862479-246862818_-	0	0	0	79.0664	0.581355125	4.5094	7.72623	1.45089
chr1:246917232-246917571_-	0	0	1	79.743	0.262746875	3.73905	3.57787	0.865578
chr1:247242107-247242446_-	0	0	0	73.8274	0.1057769286	1.285	15.8449	1.77808
chr1:247282149-247282488_-	0	0	0	73.3796	0.5907670125	1.45727	0.644484	0.164028
chr1:247282281-247282620_+	0	0	0	73.3727	0.6943938875	1.69943	0.823544	0.420462
chr1:247450858-247451197_-	0	0	0	65.1062	0.60888	0.721922	0.310916	0.78012
chr1:247536038-247536377_+	0	0	0	58.2651	1.54808125	3.90001	5.40417	0.795241
chr1:247537182-247537521_-	0	0	0	58.14785	1.075125	2.81513	3.23366	0.450196
chr1:247553376-247553715_+	0	0	0	56.9074	1.245560375	3.7398	8.07245	0.515547
chr1:247553417-247553756_+	0	0	0	56.9074	1.632357	3.79019	8.56242	0.582569
chr1:247615969-247616308_-	0	0	0	52.1391	0.2538154375	0.0830867	0.570923	0.139586
chr1:247650422-247650761_-	0	0	0	49.5553	-0.791582	2.09043	2.53447	0.301566
chr1:247739845-247740184_-	0	0	1	42.9163	0.1473068875	0.910924	1.58277	-0.367652
chr1:247844628-247844967_+	0	0	0	34.3105	0.2151545	1.87812	1.77331	0.378691
chr1:248100174-248100513_+	0	0	0	23.5288	0.96849455	2.29931	2.36133	0.803565
chr1:248100262-248100601_-	0	0	0	23.5288	1.616964838	2.2769	2.28715	0.947495
chr1:248100270-248100609_+	1	1	0	23.5288	1.616964838	2.2769	2.28715	0.947495
chr1:248406440-248406779_+	0	0	0	24.64035	0.248927375	1.70273	1.25128	-0.264482
chr1:248782226-248782565_+	0	0	0	49.5068	-0.1695441	2.95578	0.877318	-0.0162443
chr1:248785805-248786144_+	0	0	0	49.9778	-1.375408571	2.59186	1.00177	0.142034
chr1:248850168-248850507_-	0	0	0	50.34365	0.020579525	0.406408	1.13871	0.188322
chr1:248859572-248859911_+	0	0	0	48.6243	0.01266275	1.23611	1.12764	0.217018
chr1:249101346-249101685_-	0	0	0	54.40125	0.982609	3.62996	3.47519	0.383332
chr1:249120740-249121079_+	0	0	0	60.0481	1.84851425	3.72466	11.0777	2.61917
chr1:249200549-249200888_+	0	0	1	66.7076	2.083281429	3.27229	17.2681	2.04337
chr1:249218934-249219273_-	0	0	0	66.6321	-0.9673011857	3.69577	2.66925	0.608335
chr10:224197-224536_+	0	0	1	67.76885	-0.855222625	2.11138	1.77974	-0.372353
chr10:276721-277060_+	0	0	1	66.2507	-1.62715725	2.113	0.943655	-0.314515
chr10:325635-325974_+	0	0	1	64.8495	0.858560125	0.753708	0.550082	0.42469
chr10:333787-334126_-	0	0	1	64.7123	0.126097625	1.5557	0.810079	0.40488
chr10:556968-557307_+	0	0	1	64.3846	1.508659437	4.98818	14.0829	2.07577
chr10:556978-557317_+	0	0	1	64.3846	1.508659437	4.98818	14.0829	2.07577
chr10:556988-557327_+	0	0	1	64.3846	1.508659437	4.98818	14.0829	2.07577
chr10:1156038-1156377_+	0	0	1	78.6709	0.343397125	2.62291	3.6892	0.266441
chr10:1188570-1188909_+	0	0	0	76.8642	0.6037030875	0.966584	0.645787	0.0215841
chr10:1463079-1463418_+	0	0	1	56.4457	1.8813125	2.13666	7.77647	0.606671
chr10:1797766-1798105_+	0	0	0	33.3066	1.52787075	0.397997	1.61986	-0.531358
chr10:2179713-2180052_+	0	0	0	20.3437	0.932843025	0.940937	0.508476	-0.124037
chr10:2661700-2662039_+	0	0	0	22.6242	-0.2584566857	1.04409	1.41618	0.0347133
chr10:2881312-2881651_+	0	0	0	34.8344	0.8951306625	2.41141	1.08053	0.512309
chr10:2970469-2970808_+	0	0	0	42.1765	0.418444925	3.75815	5.86314	0.323848
chr10:2981107-2981446_+	0	0	0	42.9418	-0.4006927143	1.5223	1.03708	-0.613154
chr10:3020317-3020656_-	0	0	0	45.4614	0.4858847286	2.61294	4.1352	-0.232775
chr10:3085755-3086094_-	0	0	0	48.3038	1.018880857	3.79983	4.48226	0.39897
chr10:3235053-3235392_-	0	0	0	47.8759	-0.5492329	4.74456	6.78146	0.81789
chr10:3235061-3235400_+	0	0	0	47.8759	-0.5492329	4.74456	6.78146	0.81789
chr10:3239562-3239901_+	0	0	0	47.6702	1.91681625	4.8573	8.29313	1.51651
chr10:3281827-3282166_+	0	0	0	45.6275	1.05099675	4.90568	3.83801	0.848609
chr10:4216403-4216742_+	0	0	0	43.9632	2.118115857	0.626084	0.909582	-0.0198634
chr10:4269272-4269611_-	0	0	0	43.0292	-0.655982575	-0.362928	0.53551	-0.391491
chr10:4433888-4434227_+	0	0	1	46.0284	1.060024375	0.530596	0.998875	0.425771
chr10:4698797-4699136_-	0	0	0	64.7696	-0.3948474714	4.60543	5.10838	0.598633
chr10:4809259-4809598_-	0	0	0	72.07225	-1.732819	4.30419	2.89421	-0.273536
chr10:4813388-4813727_-	0	0	0	72.3032	-1.10908065	2.79861	2.69826	0.474509
chr10:4857473-4857812_+	0	0	1	74.7117	0.57238625	4.40734	5.15953	0.889735
chr10:4891848-4892187_-	0	0	0	76.4078	0.782658375	5.41098	13.2731	1.52892
chr10:4891856-4892195_+	0	0	0	76.4078	0.8113175714	5.67805	14.8454	1.58882
chr10:4891909-4892248_+	0	0	0	76.4078	0.5775779571	5.74989	14.5551	1.71716
chr10:5024293-5024632_-	0	0	0	80.4836	0.2987614625	3.23364	5.54536	1.32631
chr10:5057201-5057540_+	0	0	1	80.8611	-0.6103916286	0.657054	0.957725	0.0867514
chr10:5061112-5061451_+	0	0	0	80.8861	-0.2398919	2.42435	2.49486	-0.170444
chr10:5132079-5132418_+	0	0	1	80.6461	-0.42292215	0.916556	1.00089	0.245105
chr10:5136846-5137185_-	0	0	1	80.5664	-2.163298	4.48393	4.39161	1.10064
chr10:5325478-5325817_-	0	0	0	74.3447	-0.043219775	3.78464	4.18883	0.963841
chr10:5325486-5325825_+	0	0	0	74.3447	-0.043219775	3.78464	4.18883	0.963841
chr10:5325554-5325893_-	0	0	0	74.3366	-0.04195888571	3.85156	4.13062	1.02543
chr10:5425997-5426336_-	0	0	0	74.8911	0.060801875	3.48232	3.12337	0.190688
chr10:5484050-5484389_+	0	0	1	75.7656	-1.322958371	4.00869	6.41031	0.40125
chr10:5624746-5625085_-	0	0	0	77.4102	0.8980727625	0.769682	1.31938	0.394887
chr10:5665118-5665457_-	1	1	0	78.3063	1.129188625	4.98227	9.31387	1.06697
chr10:5665192-5665531_-	0	0	0	78.3164	1.118254875	4.87992	8.967	0.973306
chr10:5671858-5672197_+	0	0	0	78.4435	-0.2150244286	3.73988	9.66276	0.449603
chr10:5915428-5915767_-	0	0	1	78.8715	-0.332505	4.23805	7.51396	1.30082
chr10:5991360-5991699_+	0	0	1	75.10215	0.544359	2.79008	4.32402	0.504372
chr10:6056139-6056478_+	0	0	1	70.9298	0.27078985	3.64689	3.22141	1.18279
chr10:6128271-6128610_-	0	0	0	67.7152	1.165234286	3.54297	10.1395	1.23109
chr10:6128379-6128718_+	0	0	0	67.7152	0.9987673	3.77894	9.39463	1.19359
chr10:6130616-6130955_+	0	0	0	67.6433	1.401233	5.52168	23.4406	1.90474
chr10:6130671-6131010_-	0	0	0	67.6433	1.621883125	5.58384	24.2787	2.1763
chr10:6150908-6151247_+	0	0	1	67.1626	-0.1145334857	4.28443	3.67615	0.295396
chr10:6193385-6193724_-	0	0	1	66.6622	0.9787765	3.49296	3.73328	1.71962
chr10:6244577-6244916_+	0	0	1	66.7917	2.684146375	5.27843	16.8322	4.41336
chr10:6443787-6444126_-	2	1	0	61.7507	0.5207152375	4.41285	11.7459	1.33922
chr10:6448227-6448566_-	0	0	0	61.4577	-1.75851675	1.91058	1.85601	-0.183267
chr10:6458869-6459208_+	0	0	0	60.7641	-0.1758039125	3.18214	4.57364	0.783969
