Motif	Number_mutations	Binary_mutations	Binary_Genic	Rep_Time	XPD	CTCF	DHS	POLR2A
chr15:60736389-60736728_-	0	0	1	69.98185	-0.74809275	3.09244125	0.2795046667	0.0437715875
chr15:60800021-60800360_+	0	0	1	69.5534	-0.6045655143	3.98865875	2.46313225	0.2047434
chr15:60812991-60813330_-	0	0	1	69.5659	-0.70715955	4.04672125	13.1367205	0.211801675
chr15:60812999-60813338_+	0	0	1	69.5659	-0.70715955	4.04672125	13.1367205	0.211801675
chr15:60843879-60844218_-	0	0	1	69.5154	0.238685475	1.63236375	0.8254125	0.3191858625
chr15:60878011-60878350_+	0	0	1	69.0914	-0.2831856	4.1958	5.016108	-1.004609286
chr15:61209130-61209469_-	0	0	1	50.2335	0.378083125	3.95255	9.708414125	-0.910565125
chr15:61209138-61209477_+	0	0	1	50.2335	0.378083125	3.95255	9.708414125	-0.910565125
chr15:61224840-61225179_-	0	0	1	49.2415	1.45275675	0.8112914286	1.401889	-0.0370178125
chr15:61343576-61343915_-	1	1	1	42.3129	0.923612375	2.926774	1.81678	0.180714375
chr15:61343674-61344013_-	0	0	1	42.3129	0.785888375	3.40613625	1.79931	0.19269385
chr15:61459620-61459959_-	0	0	1	36.5392	0.997562	2.99624625	3.249241857	-0.133490125
chr15:61459628-61459967_+	0	0	1	36.5392	0.997562	2.99624625	3.249241857	-0.133490125
chr15:61459631-61459970_+	0	0	1	36.5392	0.997562	2.99624625	3.249241857	-0.133490125
chr15:61476655-61476994_-	1	1	1	35.7498	0.2087135143	0.07706614286	0.2934796	-1.858154286
chr15:61487354-61487693_+	0	0	1	35.2695	0.3819047143	3.451584286	0.9642898	0.3212774286
chr15:61913288-61913627_-	0	0	0	31.63575	0.3051047125	3.6821275	10.57313525	-0.3937482857
chr15:62126307-62126646_-	0	0	0	42.72215	0.3454645714	3.962908571	15.06330057	-1.598255167
chr15:62127712-62128051_-	0	0	0	42.8097	0.85527775	3.77957375	6.537785	0.1131612
chr15:62164134-62164473_+	0	0	1	44.9406	-2.064682	3.51546375	0	-0.03058071429
chr15:62314136-62314475_-	0	0	1	53.6932	-0.6472236125	1.5859605	0.3843183333	0.91434325
chr15:62314216-62314555_-	0	0	1	53.7161	-0.5827702375	1.658397	0.3843183333	0.848877
chr15:62363920-62364259_-	0	0	0	55.5734	-1.619827143	3.5805825	0.2969735	-0.40855355
chr15:62408061-62408400_-	0	0	0	56.6614	-1.548317571	-0.2689232429	0.3443894286	0.5338642857
chr15:62434941-62435280_-	0	0	0	57.301	-0.938789375	2.78360625	0.069876	0.0603968
chr15:62434949-62435288_+	0	0	0	57.301	-0.938789375	2.78360625	0.069876	0.0603968
chr15:62533351-62533690_+	0	0	1	61.7779	0.9257354286	2.701204286	3.054584286	-0.4532621429
chr15:62545512-62545851_-	0	0	0	62.59	0.7295965	0.1066322429	2.109383875	-0.25178525
chr15:62546569-62546908_-	0	0	0	62.6554	0.9869253333	3.60059875	5.987507875	-0.1607383875
chr15:62599125-62599464_-	0	0	0	65.7696	0.2310281667	3.48588	2.895491375	-0.4193097875
chr15:62637161-62637500_-	0	0	0	67.14045	1.447950857	3.277138571	4.746587143	-1.573739714
chr15:62831427-62831766_-	0	0	1	67.11495	0.034662	-0.3759895857	0.7037524286	1.125821286
chr15:62831454-62831793_+	0	0	1	67.11495	0.034662	-0.4109895167	0.7686373333	1.237837667
chr15:62841483-62841822_-	0	0	1	67.41375	0.252976	2.14358125	2.292811125	-0.41408325
chr15:63034619-63034958_-	0	0	1	76.7586	-0.56522425	3.5318775	3.4064575	0.00659125
chr15:63074224-63074563_+	0	0	1	78.3649	0.897246125	3.5951975	3.275441	-0.82374975
chr15:63140122-63140461_+	0	0	1	80.3788	0.294917125	3.103955	6.201506167	-1.880327875
chr15:63328165-63328504_-	0	0	0	81.9301	0.8272645625	-0.6963535	0.537172125	-1.259309625
chr15:63340174-63340513_+	0	0	0	81.78565	2.43983	4.2879525	38.8991825	2.97793375
chr15:63385797-63386136_-	0	0	0	81.2031	1.445926125	3.90496125	17.51706625	0.235450875
chr15:63414477-63414816_-	0	0	1	80.8572	-0.4602035	2.267640125	53.9400525	2.540212675
chr15:63414486-63414825_+	0	0	1	80.8572	-0.4602035	2.267640125	53.9400525	2.540212675
chr15:63581009-63581348_+	0	0	1	77.2154	-1.745207143	4.132728571	0.3354054	-0.407103
chr15:63695018-63695357_-	0	0	0	76.6464	-0.711368	3.518295	1.087447125	-0.01147847143
chr15:63699967-63700306_-	0	0	0	76.7397	0.611986	-0.063658	1.003222571	0.804618725
chr15:63758899-63759238_+	0	0	0	77.6772	1.3135345	2.92647875	4.40219625	-0.163456
chr15:63779524-63779863_+	0	0	0	77.6959	1.242574375	3.69422375	21.0807575	-0.4150422
chr15:63891668-63892007_-	0	0	1	73.7173	0.8451594375	3.67520125	4.79524875	1.123515875
chr15:63902356-63902695_-	0	0	1	73.16065	1.207714514	3.667205714	6.648218571	-0.5483049714
chr15:63902364-63902703_+	0	0	1	73.16065	0.8586302	3.47181125	6.1185325	-0.426380725
chr15:64044309-64044648_+	0	0	1	69.43985	-0.630436	4.502051429	1.607152	-0.1240913286
chr15:64183207-64183546_-	0	0	0	70.60085	1.763373429	4.161734286	23.83774486	-0.04229957143
chr15:64183215-64183554_+	0	0	0	70.60085	1.683493	4.02820125	22.25991425	-0.149525625
chr15:64183323-64183662_-	0	0	0	70.60085	1.53906025	3.61174625	23.74041375	-0.560271375
chr15:64203434-64203773_+	0	0	1	70.65715	-0.8280568333	-0.0812019125	0.222730125	-0.78987975
chr15:64338591-64338930_-	0	0	1	72.808	0.7614634286	4.75784875	10.3897	2.58736875
chr15:64359741-64360080_-	0	0	1	73.0745	1.595498625	4.212255	9.6822175	0.0952513625
chr15:64361733-64362072_-	0	0	1	73.0895	0.85666175	1.6695405	4.102727143	0.1566626125
chr15:64441608-64441947_-	0	0	0	72.0384	0.9412741429	1.214353429	5.21076	-0.4014726714
chr15:64441616-64441955_+	0	0	0	72.0384	0.912826875	1.214353429	4.84765375	-0.36222415
chr15:64445743-64446082_-	0	0	1	71.9257	3.083685	3.931525	39.6067275	1.4873715
chr15:64445753-64446092_-	0	0	1	71.9257	3.240655714	4.077452857	43.99208714	1.406627429
chr15:64501947-64502286_+	0	0	1	70.5801	-1.407186362	3.2962875	0.353747875	0.02872215
chr15:64679698-64680037_+	0	0	1	73.3769	1.73335375	1.30458575	33.98601	2.68752
chr15:64719091-64719430_+	0	0	1	74.0346	-0.82195915	2.77703875	0.4042831429	0.097141125
chr15:64753573-64753912_-	0	0	1	74.6878	0.83079025	1.48130175	3.5636835	2.75722125
chr15:64946010-64946349_-	0	0	1	77.5651	-0.2846435714	2.781477143	0.2096284	-0.23345875
chr15:64973609-64973948_-	0	0	1	77.7163	1.662248571	4.34012	2.393256333	-0.5312462
chr15:64973618-64973957_+	0	0	1	77.7163	1.61234625	4.22672125	2.290938286	-0.2778031667
chr15:64973659-64973998_-	0	0	1	77.7163	1.735821286	4.401307143	2.410726333	-0.2778031667
chr15:64973723-64974062_-	0	0	1	77.7163	1.747679143	3.91659125	2.335858571	0.1368707143
chr15:64973731-64974070_+	0	0	1	77.7163	1.747679143	3.91659125	2.335858571	0.1368707143
chr15:64978351-64978690_+	0	0	0	77.7414	1.464210167	3.706457143	2.707700667	0.08795727143
chr15:65020411-65020750_-	0	0	0	77.95065	1.906441429	4.462224286	18.23765429	-1.36676
chr15:65023495-65023834_+	1	1	0	77.9612	1.1982513	4.09901375	19.927795	0.1427548375
chr15:65102124-65102463_-	0	0	0	77.9286	1.018363	4.19382125	13.48172625	-0.4081745375
chr15:65127968-65128307_-	0	0	0	77.8729	0.26660345	3.1833425	26.36077125	1.710959
chr15:65325483-65325822_-	0	0	0	81.5397	0.1243279875	3.6012225	6.0923225	0.555109375
chr15:65325502-65325841_+	0	0	0	81.5471	0.05309912857	3.54452	6.139114286	0.554549
chr15:65326038-65326377_+	0	0	0	81.5471	-0.39719225	3.109645	1.62461875	-0.0258906375
chr15:65346568-65346907_+	0	0	1	81.79	0.7212237143	4.01784	8.385131	-1.38509775
chr15:65346631-65346970_+	0	0	1	81.79	0.8049876667	4.0276425	8.6995735	-1.552275
chr15:65393897-65394236_-	0	0	1	81.9692	0.8906095	3.881555	8.93541375	-0.4397954625
chr15:65481501-65481840_+	0	0	0	81.9521	0.066973	3.094154286	2.066338571	-1.065044714
chr15:65563301-65563640_-	0	0	1	81.50235	2.032919286	3.864045714	3.818231429	-0.2925566
chr15:65590047-65590386_+	0	0	1	81.2468	2.225724875	3.7671725	11.72608987	-0.162533625
chr15:65590058-65590397_-	0	0	1	81.2468	2.335945571	3.884268571	13.31140486	-0.059179
chr15:65611135-65611474_+	0	0	0	81.0661	1.88041025	4.0007875	9.459486	-1.126644857
chr15:65611183-65611522_+	1	1	0	81.0623	1.527596875	4.021625	9.48569	-1.126644857
chr15:65677181-65677520_+	0	0	1	80.8133	1.314203962	3.31183625	7.91346625	0.1949055714
chr15:65677950-65678289_-	0	0	1	80.8128	1.0266875	4.440731429	14.95847857	-0.586835
chr15:65693094-65693433_-	0	0	1	80.7961	1.1827755	3.73697625	4.78215	0.3609192
chr15:65693672-65694011_+	0	0	1	80.7946	1.919254875	2.99227	7.06185375	-0.76468775
chr15:65824391-65824730_-	0	0	1	79.8342	-0.679513	1.520416875	0.86471725	0.864645875
chr15:65930951-65931290_+	0	0	1	80.7461	-1.183316	3.858241429	1.904125833	0.173751
chr15:66121538-66121877_-	0	0	1	81.5519	-0.2708662857	2.75726375	2.979717143	-1.160601125
chr15:66129079-66129418_-	0	0	1	81.4941	0.7431625	1.237912875	3.009664	0.2053018875
chr15:66149199-66149538_-	0	0	1	81.29465	1.452114625	4.1785225	11.01859713	0.3228194125
chr15:66154973-66155312_+	0	0	1	81.2314	1.1080105	1.939926625	3.38025525	-1.259592263
chr15:66273223-66273562_+	0	0	1	77.80055	-0.2894687143	3.1791025	4.43714	-0.634861625
chr15:66300048-66300387_+	0	0	1	76.4197	0.7095737125	1.024574363	1.721947714	-0.274438625
chr15:66339114-66339453_-	0	0	1	74.3791	1.688094286	0.2352735	1.4805	-0.60163925
chr15:66373433-66373772_+	0	0	1	73.0281	2.334915	0.217694075	1.362583875	-0.89840535
chr15:66377516-66377855_-	0	0	1	72.9076	1.656544625	0.004671875	2.174896125	0.4238797143
chr15:66483859-66484198_-	0	0	1	74.3514	2.071674714	3.33409	5.135892857	0.5537498429
chr15:66579801-66580140_-	0	0	0	77.4989	-1.058667143	2.791925	0.7965888	0.4427863143
chr15:66678968-66679307_-	0	0	1	78.7718	1.325126667	2.1008275	65.74475	3.52732625
chr15:66790284-66790623_-	0	0	1	78.82105	1.104491	3.4345025	6.8653325	1.73805625
chr15:66859383-66859722_-	0	0	0	78.10285	2.68819875	3.20250625	8.63406625	-0.047454275
chr15:66895936-66896275_-	0	0	1	77.5441	1.339914857	4.56185875	19.11549375	0.5041524875
chr15:66895944-66896283_+	0	0	1	77.5441	1.339914857	4.56185875	19.11549375	0.5041524875
chr15:66911494-66911833_+	0	0	1	77.24545	0.4490854	3.838795	18.63071375	-1.689325875
chr15:66978012-66978351_+	0	0	0	75.5639	-0.5411855	0.6262641875	1.4280935	-0.4549405
chr15:66998496-66998835_+	0	0	1	75.00535	2.4016725	1.92891625	3.39335875	-0.3078164875
chr15:66998577-66998916_-	0	0	1	74.9923	2.182185	1.9826575	3.9436325	-0.072558275
chr15:67066690-67067029_-	0	0	1	73.9179	2.383048575	4.42697875	11.60817625	-0.98038525
chr15:67066715-67067054_-	0	0	1	73.9179	1.821634825	4.4154975	11.05790138	-1.095961875
chr15:67081412-67081751_+	0	0	0	73.94175	1.562327625	3.37910875	2.096284857	0.451043125
chr15:67131043-67131382_+	0	0	0	74.7237	-0.313702	1.9494775	0.5989384286	0.1402190625
chr15:67145723-67146062_-	0	0	0	75.1096	1.293930625	3.962335	7.17976875	-0.1774786286
chr15:67155183-67155522_-	0	0	0	75.3668	1.5885	3.61592375	16.99300875	-0.600510375
chr15:67196039-67196378_-	0	0	0	76.3606	0.677660125	4.36696375	21.95108829	-0.1260806125
chr15:67196047-67196386_+	0	0	0	76.3606	0.677660125	4.36696375	21.95108829	-0.1260806125
chr15:67215739-67216078_-	0	0	0	76.6572	1.7229	2.55928375	2.80377875	-0.8232535125
chr15:67239060-67239399_+	0	0	0	76.7349	-0.3356149571	4.740892857	8.609733857	-0.3419078833
chr15:67258636-67258975_-	0	0	0	76.5397	0.218716	1.581170875	0.1677026	-0.5187955714
chr15:67532607-67532946_-	0	0	1	70.7141	-0.7687424286	3.638988571	0.9882492857	-0.2654488
chr15:67532615-67532954_+	0	0	1	70.7141	-0.66109385	3.46178375	0.9882492857	-0.2342395
chr15:67725864-67726203_-	0	0	1	72.0824	1.050870429	3.57187125	2.869289125	-0.3466372125
chr15:67725910-67726249_+	0	0	1	72.0824	1.114511	3.819207143	3.249240714	-0.3729761
chr15:67749289-67749628_-	0	0	1	72.0609	0.091860875	3.1487875	12.78734025	-0.5126828125
chr15:67749297-67749636_+	0	0	1	72.0609	0.091860875	3.1487875	12.78734025	-0.5126828125
chr15:67793546-67793885_+	0	0	1	71.9098	-1.5950725	2.416489	0.3319116667	-0.280955325
chr15:68128733-68129072_-	1	1	0	79.214	0.5883090375	3.431701625	5.240709	-1.137502363
chr15:68155759-68156098_+	0	0	0	79.7967	2.168857143	4.37411	10.15200429	-0.6267418571
chr15:68176818-68177157_+	0	0	0	80.0372	0.3606804286	0.2757186	23.596285	0.380374225
chr15:68198760-68199099_+	0	0	0	80.0739	0.06657571429	0.5082857	0.6812916667	-1.0749685
chr15:68447319-68447658_-	0	0	1	73.84705	-0.5323371667	4.15363875	1.869186333	-0.8267805625
chr15:68487345-68487684_+	0	0	1	72.4175	0.7739801667	3.028625	1.991469875	-0.6088216375
chr15:68503148-68503487_-	0	0	1	71.7851	-0.10637125	3.73957125	6.573345429	-0.388003825
chr15:68545278-68545617_+	0	0	1	69.84205	-0.870638875	4.16272875	2.332116	0.6337997875
chr15:68599011-68599350_+	0	0	1	66.9734	1.999244	4.823197143	8.819367143	0.07752377143
chr15:68608838-68609177_-	0	0	1	66.3825	1.057483	1.443327	2.48933625	-1.085153125
chr15:68675776-68676115_+	0	0	1	62.0758	-1.032889625	3.85045875	1.572212429	-0.3173219625
chr15:68675789-68676128_-	0	0	1	62.0758	-1.032889625	3.85045875	1.572212429	-0.3173219625
chr15:68831400-68831739_-	0	0	0	54.12245	1.416462857	1.882875143	1.766869429	0.1735592857
chr15:68842856-68843195_+	0	0	0	53.8697	0.5580510429	4.324318571	13.670761	-0.8698918
chr15:68846370-68846709_+	0	0	0	53.80215	0.843718125	3.4782975	12.29320857	-0.3875343571
chr15:68851953-68852292_+	0	0	0	53.7043	1.592634857	4.182511429	16.11144143	-1.151723571
chr15:68870783-68871122_+	0	0	0	53.4427	0.628744	1.513833125	6.35435375	-0.3162658571
chr15:68943437-68943776_-	0	0	1	53.4178	1.1161208	4.11731875	11.8177975	-0.2295847
chr15:68966349-68966688_-	0	0	1	53.66345	0.7021127143	4.5509675	15.5256	-0.8695796375
chr15:68966458-68966797_-	0	0	1	53.66345	0.999553	3.885105714	18.72679833	-1.297128429
chr15:69022778-69023117_+	0	0	0	54.5645	2.43896875	3.574425	3.96983875	-0.132083675
chr15:69076048-69076387_+	0	0	1	55.2903	-0.784070825	3.48597875	8.0968975	0.2272163625
chr15:69121375-69121714_-	0	0	1	55.395	-0.29680025	3.01235375	1.46740025	0.1600274625
chr15:69168187-69168526_-	0	0	1	54.97165	0.93537775	4.1692375	25.20780875	-0.32200525
chr15:69217233-69217572_-	0	0	1	54.55455	0.294949625	3.47828875	9.193709857	-0.7484588571
chr15:69217241-69217580_+	0	0	1	54.55455	0.294949625	3.47828875	9.193709857	-0.7484588571
chr15:69351434-69351773_+	3	1	1	57.49145	1.169035125	4.08168875	20.97594125	0.03755995
chr15:69518112-69518451_-	0	0	1	58.4551	-0.102805	2.75018375	1.135487	0.1274570625
chr15:69557721-69558060_-	0	0	1	58.417	-1.19858825	3.178105	0.3294158571	-0.4982590625
chr15:69686955-69687294_-	0	0	1	57.5513	0.0278196	4.166231429	20.61845429	-1.025008714
chr15:69702643-69702982_-	0	0	0	57.3142	0.693345625	1.052418425	1.257769857	-1.029143125
chr15:69768123-69768462_+	0	0	1	56.7142	1.384175625	3.89480625	12.40737125	-0.516683
chr15:69768197-69768536_-	0	0	1	56.7126	1.675198375	3.83088625	12.617	-0.6170095875
chr15:69770588-69770927_+	0	0	1	56.7049	0.628505125	3.4611425	6.378693571	-1.126827875
chr15:69794835-69795174_-	0	0	1	56.6712	0.7511911625	1.189404571	0.9171245	-1.397818625
chr15:69815753-69816092_+	0	0	1	56.6605	-0.1901828571	3.217864286	5.031083	-1.532014286
chr15:69868325-69868664_+	0	0	0	56.3399	1.195755125	3.917955	3.31474875	-0.1633244143
chr15:69896354-69896693_+	0	0	1	55.8288	1.203375	0.3437397857	2.026406667	-0.9816618571
chr15:70021522-70021861_+	0	0	0	50.2193	0.5031094625	3.4568275	6.638223167	-0.34061865
chr15:70390210-70390549_-	0	0	1	54.8363	0.05630008571	1.932182857	37.68818429	4.762917143
chr15:70503011-70503350_-	0	0	0	54.5922	0.5349898571	-0.2439433333	1.1110326	-1.0523234
chr15:70552111-70552450_+	0	0	0	54.5027	1.348286	-0.7736856667	2.498071667	-0.3477576
chr15:70557865-70558204_-	0	0	0	54.5321	1.793745	1.63397375	1.886657143	0.08189967143
chr15:70557934-70558273_-	0	0	0	54.5321	1.45072525	1.63397375	1.796816857	0.1061742429
chr15:70557956-70558295_-	0	0	0	54.5321	1.342558857	1.64317	1.816781333	0.0003817833333
chr15:70655298-70655637_-	0	0	0	56.8143	1.70661275	2.75651625	3.0134075	0.007162825
chr15:70752543-70752882_-	0	0	0	62.3768	1.55720625	4.30415125	5.67306875	0.07649575714
chr15:70759279-70759618_-	0	0	0	62.8056	1.49878575	3.1435275	3.009664	0.1997710371
chr15:70759289-70759628_-	0	0	0	62.8056	1.49878575	3.1435275	3.009664	0.1997710371
chr15:70759391-70759730_+	0	0	0	62.8056	1.58548875	3.01352125	2.541743	0.4707659625
chr15:70780382-70780721_-	0	0	0	64.18355	0.700196375	4.24861	10.324205	-0.9297447143
chr15:70929142-70929481_-	0	0	0	70.2829	0.79942275	1.17791175	1.28397375	-0.6076559875
chr15:70971977-70972316_+	0	0	1	70.3486	-1.176477857	3.7237125	0.4402192	-0.5597274
chr15:71014985-71015324_-	0	0	1	69.9391	-0.011439125	3.3774925	0.069876	-0.6041972875
chr15:71014988-71015327_-	0	0	1	69.9391	-0.011439125	3.3774925	0.069876	-0.6041972875
chr15:71055698-71056037_-	0	0	1	69.2818	1.195334	1.51209825	36.12159375	4.6155075
chr15:71104410-71104749_-	0	0	0	68.0767	0.1906943	4.188444286	1.377556857	-0.6523460286
chr15:71117487-71117826_+	0	0	0	67.62755	-1.195951875	3.80693	1.637721625	0.185853225
chr15:71266363-71266702_+	0	0	1	58.5251	-0.0903902	3.1896775	0.104814	-0.1056419875
chr15:71303870-71304209_+	0	0	1	56.0627	-1.089728625	4.1088875	0.2096282857	-0.05104874286
chr15:71395455-71395794_-	0	0	1	50.70005	0.1997361	2.787305714	0.4791502857	-0.6312790143
chr15:71407443-71407782_-	0	0	1	50.005	1.69699725	4.3741175	6.22333125	1.275369637
chr15:71407553-71407892_+	0	0	1	49.976	1.514996333	4.970122857	7.876024286	2.320084286
chr15:71407556-71407895_+	0	0	1	49.976	1.514996333	4.970122857	7.876024286	2.320084286
chr15:71487568-71487907_+	0	0	1	45.5043	0.166553375	2.44150875	1.332637286	-0.1050803875
chr15:71487670-71488009_+	0	0	1	45.5043	0.69165175	2.2952675	1.3756865	-0.1782007375
chr15:71678804-71679143_+	0	0	1	41.8033	-0.2991433333	3.389388571	0.122283	-0.6717001286
chr15:71732841-71733180_-	0	0	1	42.9793	-0.9488446625	3.5509525	0.5031082	-0.993325875
chr15:71735806-71736145_-	0	0	1	43.0706	-0.2678852429	3.89266	2.812514167	-0.5344801429
chr15:71740958-71741297_+	0	0	1	43.2286	-0.9559464	4.350535714	3.069559143	-1.186097714
chr15:71777463-71777802_-	0	0	1	44.57645	1.693125	1.339043875	0.329416	-0.474929875
chr15:71825283-71825622_+	0	0	1	46.72235	0.901835	3.3581625	0.681292	-0.7183464286
chr15:71944046-71944385_-	0	0	1	52.4558	1.61083325	2.79127875	1.332637429	0.3567765
chr15:72022910-72023249_-	0	0	1	56.1572	-0.4981678571	3.881542857	2.533009	-0.3175025
chr15:72036276-72036615_-	0	0	1	56.72335	-1.731467	3.3421825	3.209937125	0.2540501
chr15:72036284-72036623_+	0	0	1	56.72335	-1.731467	3.3421825	3.209937125	0.2540501
chr15:72044988-72045327_-	0	0	1	57.062	0.754870775	2.318045	0.5689904286	-0.3395422125
chr15:72045036-72045375_+	0	0	1	57.062	1.03111965	2.3780925	0.5689904286	-0.3795068375
chr15:72072746-72073085_+	0	0	1	58.0636	0.231724875	3.4544375	1.587185429	0.73508
chr15:72077081-72077420_+	0	0	0	58.1916	1.005991875	1.33261225	2.65966	-0.2461109875
chr15:72077197-72077536_+	0	0	0	58.2073	1.051414143	0.755713875	2.51554125	0.3013502625
chr15:72093507-72093846_-	0	0	1	58.694	0.4098895714	5.031098571	3.219293571	0.1378995571
chr15:72448378-72448717_-	0	0	0	73.64085	0.734748375	4.5203475	11.24133	-1.154370375
chr15:72492054-72492393_+	1	1	1	74.2044	2.148575714	4.279807143	6.88778	-0.1827286286
chr15:72578282-72578621_-	0	0	0	73.47955	-0.416367175	2.289323525	3.653524	-1.013696125
chr15:72604963-72605302_+	0	0	1	73.1252	1.29582375	3.99071375	3.576784625	0.867709875
chr15:72633764-72634103_-	0	0	1	72.6989	1.9986325	1.737749737	1.572212857	0.1945664125
chr15:72634762-72635101_+	0	0	1	72.6828	1.387371	1.9361175	3.03961125	-0.42416295
chr15:72674540-72674879_+	0	0	0	71.9053	-0.1336883875	2.24221	0.641986625	-0.916722375
chr15:72825383-72825722_-	0	0	1	67.61445	0.4775365	2.513272125	1.332638	0.9819257375
chr15:72892232-72892571_+	0	0	0	67.1126	0.2252175	3.9061425	2.126231143	-0.1730086375
chr15:72962890-72963229_-	0	0	0	66.5042	0.866815	4.370885	12.44668137	0.780847375
chr15:72963187-72963526_-	0	0	0	66.49395	0.9117177857	4.33848875	13.52104125	-0.05286875
chr15:73014442-73014781_+	0	0	1	64.8441	0.136139625	3.5169975	5.882698625	-0.891500375
chr15:73089147-73089486_+	0	0	1	60.6722	1.631515	3.69179	3.189347143	0.90678225
chr15:73127623-73127962_+	0	0	0	58.2982	-0.2325574286	2.07077125	0.904022375	-1.4517635
chr15:73345324-73345663_+	0	0	1	52.27165	0.1043722857	1.90097625	2.75137125	0.3252164875
chr15:73373714-73374053_-	0	0	1	51.1422	0.9783543333	3.68653125	1.11365075	0.11486595
chr15:73419679-73420018_+	0	0	1	49.2387	1.229989	2.0971925	2.292811875	-1.48233475
chr15:73419756-73420095_-	0	0	1	49.2387	0.9114191429	2.017429571	2.380780571	-1.263520714
chr15:73533239-73533578_-	1	1	1	49.8983	-1.09185886	3.83599125	9.238621714	-0.2700254125
chr15:73533247-73533586_+	1	1	1	49.8983	-1.09185886	3.83599125	9.238621714	-0.2700254125
chr15:73557892-73558231_-	0	0	1	51.1546	1.150505	1.995688375	2.541742375	-0.1721731429
chr15:73565721-73566060_-	0	0	1	51.5942	-1.371272775	3.7564275	3.485074	0.58828485
chr15:73565729-73566068_+	0	0	1	51.5942	-1.371272775	3.7564275	3.485074	0.58828485
chr15:73617659-73617998_+	0	0	1	54.3167	1.076421571	1.112016857	1.766868571	0.1026973333
chr15:73617662-73618001_+	0	0	1	54.3167	1.183045125	1.004893	1.87355375	0.1146812857
chr15:73852872-73853211_+	0	0	1	59.4323	-1.405542125	2.4067825	0.8734518333	0.03269055714
chr15:73928827-73929166_-	0	0	0	61.128	1.737930875	4.49172375	25.88911213	-0.82438025
chr15:73969446-73969785_+	0	0	0	61.36735	1.20951025	3.9690275	5.2145075	-1.52453225
chr15:73975942-73976281_+	0	0	0	61.3261	1.521649875	2.2588175	6.2102475	0.2121987857
chr15:73992606-73992945_-	0	0	1	61.1097	1.206687714	4.182112857	9.328471667	0.02167858571
chr15:73997162-73997501_-	0	0	1	61.02745	1.37284675	3.1628775	6.1447325	-0.30170075
chr15:74073643-74073982_-	0	0	0	58.8245	2.57351	0.91163075	1.482370857	-1.042304
chr15:74166265-74166604_-	0	0	1	58.5702	0.122237	3.25444875	1.6944965	0.5589233375
chr15:74166273-74166612_+	0	0	1	58.5702	0.122237	3.25444875	1.6944965	0.5589233375
chr15:74200641-74200980_-	0	0	1	59.6584	2.027827375	3.7316025	10.12767375	-0.581535625
chr15:74243476-74243815_+	0	0	1	61.33925	1.568775	3.12883875	10.835175	-0.6258332125
chr15:74257049-74257388_-	1	1	0	61.881	1.651608688	3.86565	19.0368775	-0.694080125
chr15:74257086-74257425_-	0	0	0	61.881	1.879263375	3.84273125	19.390625	-0.830026125
chr15:74265288-74265627_+	0	0	0	62.21835	1.51185625	4.4995125	15.3683875	0.3683179625
chr15:74329227-74329566_-	0	0	1	64.7268	1.0920382	3.25204625	4.12706	-0.6386305
chr15:74340737-74341076_+	0	0	0	65.2153	1.025782286	2.77929875	7.36320125	-0.2296147875
chr15:74346375-74346714_+	0	0	0	65.4593	1.158122067	2.311189738	7.79556	-0.0769742875
chr15:74419881-74420220_+	0	0	1	69.5582	0.7141717875	4.3889875	22.11579875	-0.87443225
chr15:74595262-74595601_+	0	0	1	80.3204	2.09415	3.2819475	3.7471075	0.0502949375
chr15:74600165-74600504_-	0	0	1	80.48235	1.289524333	3.34377375	2.777575	-0.7036989667
chr15:74604091-74604430_-	0	0	1	80.5897	0.076846375	2.19831375	3.024638286	-1.279171388
chr15:74604110-74604449_+	0	0	1	80.5897	0.1960287143	2.3283	3.301648	-1.451803429
chr15:74613009-74613348_-	0	0	1	80.8433	1.4860585	2.779425714	4.087748571	0.2435815714
chr15:74613087-74613426_-	0	0	1	80.8433	1.639541571	2.67257	3.62918625	0.413950625
chr15:74614934-74615273_-	0	0	1	80.8954	1.422360875	3.2000725	7.04875875	-1.16558705
chr15:74665993-74666332_+	0	0	0	81.7625	1.07214925	3.69865875	19.940885	-0.38120695
chr15:74667582-74667921_+	0	0	0	81.7811	0.3798477125	3.2558575	13.507935	-0.831096125
chr15:74674733-74675072_+	0	0	0	81.8388	2.92180625	4.2612725	31.02500875	0.0731274375
chr15:74731067-74731406_-	0	0	0	82.0519	0.5040947875	3.28587625	11.76539	-0.8505473429
chr15:74782160-74782499_-	0	0	0	82.0049	-1.065248333	3.176268571	8.158031667	0.688764
chr15:74913411-74913750_+	0	0	1	81.34035	1.597014571	4.208604286	12.12850571	-0.01522861429
chr15:74913448-74913787_-	0	0	1	81.34035	1.5837315	4.06801	11.04480125	0.1058019625
chr15:74924306-74924645_-	0	0	1	81.34915	1.848633286	3.727791429	11.11030714	-0.1472731429
chr15:74927512-74927851_+	0	0	1	81.3571	1.0341605	3.70701375	10.0359525	-0.725526625
chr15:75061200-75061539_-	0	0	0	82.68385	0.7067184	4.502024286	8.979085	-0.8376653571
chr15:75063419-75063758_+	1	1	0	82.69525	2.652195	4.01399625	21.513106	-0.425173375
chr15:75063471-75063810_+	0	0	0	82.69525	2.5233525	3.862735	21.15935725	-0.386497375
chr15:75074177-75074516_+	0	0	0	82.7428	2.314131667	4.136845	17.91012	1.807955875
chr15:75092495-75092834_-	0	0	1	82.76655	0.3994424286	4.77097375	17.80531375	0.6176008625
